"category","effect_primary","effect_categories","id","name","details","effect_sources","attribute_effects","passive_ids","passive_triggers","duration","duration_label","type","estimate","estimate_label","group","control_type","flags","immune_abilities","has_anti_need","has_fake_need","buff_tag","icon"
"debuff","","","2106080801","Giảm hồi phục","Giảm 10% hiệu quả Hồi phục, tối đa chồng lên 5 tầng.","","","","","3.0","3.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106090701","Chân khí dễ tổn thương","4% Chân khí dễ tổn thương, tối đa chồng lên 5 tầng.","","","","","3.0","3.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106090801","Chân khí Dễ tổn thương","6% Chân khí dễ tổn thương, tối đa chồng lên 5 tầng.","","","","","3.0","3.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106100606","Đẩy lùi","","","","","","2.0","2.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","","","2106120201","Dễ tổn thương","Nhận thêm sát thương tăng 2.5%, tối đa có thể chồng lên 8 tầng.","","","","","8.0","8.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106120301","Bay lơ lửng","","","","","","2.0","2.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","","","2106120501","Dễ tổn thương","Chịu sát thương tăng thêm 3%, tối đa có thể chồng lên 10 tầng.","","","","","8.0","8.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106120601","Bay lơ lửng","","","","","","2.0","2.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","","","2106140201","Dễ tổn thương","Chịu sát thương tăng thêm 12%.","","","","","8.0","8.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106140501","Dễ tổn thương","Chịu thêm sát thương 15%.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106140701","Dễ tổn thương","Nhận sát thương tăng 2.5%, tối đa chồng lên 4 tầng.","","","","","8.0","8.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106140801","Dễ tổn thương","Chịu sát thương tăng thêm 3%, tối đa chồng lên 5 tầng.","","","","","8.0","8.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106150701","Bay lơ lửng","","","","","","2.0","2.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","","","2106150801","Bay lơ lửng","","","","","","2.0","2.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","","","2106180701","Hiệu quả hồi phục giảm","Giảm 30% hiệu quả hồi phục nhận được.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106180702","Hiệu quả hồi phục giảm","Giảm 15% hiệu quả hồi phục nhận được.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106180801","Hiệu quả hồi phục giảm","Giảm 40% hiệu quả hồi phục nhận được.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106180802","Hiệu quả hồi phục giảm","Giảm 20% hiệu quả hồi phục nhận được.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106190701","Dễ tổn thương","Sát thương nhận tăng 10%.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106190801","Dễ tổn thương","Sát thương nhận tăng 10%.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106200301","Hiệu quả hồi phục giảm","Giảm 30% hiệu quả hồi phục.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106200302","Hiệu quả hồi phục giảm","Giảm 15% hiệu quả hồi phục.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106200601","Hiệu quả hồi phục giảm","40% giảm hiệu quả hồi phục.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2106200602","Hiệu quả hồi phục giảm","20% giảm hiệu quả hồi phục.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","2107102709","Điểm yếu dễ tổn thương","Nếu đồng thời bị phá vỡ 3 điểm yếu 【Thuộc tính điểm yếu】khác nhau, trong 15 giây, sát thương nhận vào tăng thêm #G20%#E.","","","","","15.0","15.0","1","2","debuff","","","show=0","","1","1","","buff_fight_fang_decline.png"
"debuff","","","2109001201","Giảm hồi phục","Hiệu quả hồi phục giảm 50%.","","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","","","9800001008","Khí áp chế trăm thú","Tâm thần hoảng loạn, liên tục chịu sát thương, không thể xua tan","","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","buff_120_ranshao"
"debuff","","","9800001102","Tê giác voi quỳ","Mang áp lực nặng, không thể nhảy","","","","","-1.0","infinite","2","2","debuff","","0","show=2","","","","","shizi_jinzhitiaoyue"
"persistent","","","10502","Không thể chọn","","","","","","-1.0","infinite","","","","","","show=1","","1","","",""
"persistent","","","10503","Thoát khóa","","","","","","-1.0","infinite","","","","","","show=1","","","","",""
"persistent","","","10504","Thoát khóa","","","","","","-1.0","infinite","","","","","","show=1","","","","",""
"persistent","","","10505","Thoát khóa","","","","","","-1.0","infinite","","","","","","show=1","","","","",""
"persistent","","","10506","Thoát khóa","","","","","","-1.0","infinite","","","","","","show=1","","","","",""
"persistent","","","10511","1Cấp Thân bá đạo","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10512","2Cấp Thân bá đạo","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10513","3Cấp Thân bá đạo","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10521","Khóa máu","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10522","Miễn tử","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10523","10% Giảm sát thương","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10524","30% Giảm sát thương","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10525","50% Giảm sát thương","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10526","70% Giảm sát thương","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10527","90% Giảm sát thương","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10533","10% Giảm sát thương Chân khí","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10534","30% Giảm sát thương Chân khí","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10535","50% Chân khí giảm sát thương","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10536","70% Chân khí giảm sát thương","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10537","90% Chân khí giảm sát thương","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10621","Đỏ sáng trước khi hành động_ mạnh","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10622","Đỏ sáng trước khi hành động_ yếu","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10626","Vàng sáng trước khi hành động_ mạnh","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10627","Vàng sáng trước khi hành động_ yếu","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10628","Đỏ sáng trước khi hành động_ mạnh","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","10629","Đỏ sáng trước khi hành động_ yếu","","","","","","-1.0","infinite","","","","","","show=1","","1","1","",""
"persistent","","","20011","Tiến vào chiến đấu","","","","","","-1.0","infinite","1","1","buff","","0","show=0","","","","",""
"persistent","","","20029","Ẩn thân","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","20030","Thoát khỏi chiến đấu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","1","",""
"persistent","","","30006","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=2","","1","1","","buff_yunxuan.png"
"persistent","","","30007","Không thể chọn","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=2","","1","","","buff_yunxuan.png"
"persistent","","","30011","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=2","","1","1","",""
"persistent","","","30018","Thân bá đạo","Miễn nhiễm với các đòn tấn công yếu","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=2","","1","1","","buff_qiangjia"
"persistent","","","30208","Vùng - Bản thân","","","","","","-1.0","infinite","1","1","buff","","0","show=0","","","","","buff_xiewu.png"
"persistent","","","30209","Vùng - Thân thiện","","","","","","-1.0","infinite","1","1","buff","","0","show=0","","","","","buff_zengxiao.png"
"persistent","","","30325","Thân bá đạo","","","","","","-1.0","infinite","2","1","buff","","0","show=1","","1","1","",""
"persistent","","","30381","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","30416","Không cho phép khóa","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","30420","Ẩn thân","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","30430","Máy nỏ","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","30437","Không thể chọn","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","","",""
"persistent","","","30450","Thiếu niên","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","30451","Thiếu nữ","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","30452","","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","30453","","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","30458","","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","30492","","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","30495","","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","30499","","","","","","","-1.0","infinite","1","1","buff","","","show=1","","1","1","",""
"persistent","","","30502","","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","40003","Không thể chọn","","","","","","-1.0","infinite","2","1","buff","","0","show=1","","1","","",""
"persistent","","","50100","","","","","","","-1.0","infinite","2","","","","","","","","","",""
"persistent","","","50103","Dễ hóa thành Người giảng kinh nam","","","","","","-1.0","infinite","2","","","","","","","","","",""
"persistent","","","50104","Dễ hóa thành Người giảng kinh nữ","","","","","","-1.0","infinite","2","","","","","","","","","",""
"persistent","","","70006","Người đánh bại nhận được dấu hiệu buff","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70010","Dễ tổn thương","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70011","Kiên cường","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70019","Giảm sát thương","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70020","Tăng cường","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70025","Miễn nhiễm Dao","Miễn nhiễm đạn dao","","","","","-1.0","infinite","2","1","buff","","0","show=0","","","","","buff_zengxiao.png"
"persistent","","","70026","Hồi phục Tăng cường","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70027","Giảm sát thương","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70028","Tăng cường","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70029","Tăng cường","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70031","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70032","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70033","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70034","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70036","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70037","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70038","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70039","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70042","Cửu Huyền Kỳ Pháp","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70049","Hồi ức Bụi","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70050","Kiếp này","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70051","Oán kiếp sau","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70052","Giải ba kiếp","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70067","测试用","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","","1","",""
"persistent","","","70068","Giảm sát thương","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70069","Khuếch đại","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70070","Khuếch đại","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70079","Ba Kiếp Mộng Ước","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70097","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70098","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70104","Giảm sát thương chân khí","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70126","Thân bá đạo","Thân bá đạo","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","","ss_buff_bati.png"
"persistent","","","70139","Khuếch đại","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70140","Khuếch đại","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70142","Động vật","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70144","Gấu lớn","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70145","Gấu khổng lồ","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70147","Suy yếu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70158","Vô Tướng","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","","",""
"persistent","","","70160","Thân bá đạo","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70166","Ẩn","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70168","Động vật","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70170","Phản khuếch đại","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70173","Giai đoạn hai","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70174","Giai đoạn hai","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70178","Sức mạnh sấm sét","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","70180","Khó khăn","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70181","Khóa chân khí","","","","","","-1.0","infinite","1","1","buff","","0","","","1","1","",""
"persistent","","","70190","Sức mạnh của Hỏa","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70191","Sức mạnh của Hoa","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","70195","Biểu tượng","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70198","Chỉ thể hiện","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70199","Chỉ thể hiện","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","70203","Điều chỉnh giá trị hồi phục cho boss nhiều người","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","70216","Chọn bảo vệ","","","","","","-1.0","infinite","1","1","buff","","0","","","","","",""
"persistent","","","70217","Miễn khóa mục tiêu","","","","","","-1.0","infinite","1","1","buff","","0","","","","","",""
"persistent","","","77010","Thân bá đạo","Miễn nhiễm với Tấn công yếu khi bị đánh","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","","buff_qiangjia"
"persistent","","","77013","Suy yếu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77014","Bất khả chiến bại","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77015","Bị tấn công bởi vật liệu gỗ","","","","","","-1.0","infinite","2","1","buff","","","show=1; client_display=1","","","1","",""
"persistent","","","77022","Giảm sát thương","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","77023","Giảm sát thương","","","","","","-1.0","infinite","2","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","77027","Tăng sát thương","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77028","Tắt vật lý","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77036","Chuyển đổi","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77037","Chuyển đổi","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77038","Phản trọng lực","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77044","Thoát khóa","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77051","Khóa máu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77053","Cơn thịnh nộ máu","","","","","","-1.0","infinite","1","1","buff","","0","","","","","",""
"persistent","","","77055","Khóa máu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77056","Thoát khóa","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77059","Dũng cảm","","","","","","-1.0","infinite","2","1","buff","","","show=0","","","","","wx_tf_jing"
"persistent","","","77063","Khóa máu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77067","Bất khả chiến bại","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77068","Dễ tổn thương","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","77071","Chuyển sang giai đoạn hai khóa máu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77072","Chế nhạo","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","1","",""
"persistent","","","77073","Tăng sát thương","","","","","","-1.0","infinite","2","1","buff","","0","show=1; client_display=1","","1","1","",""
"persistent","","","77076","Biến hình","","","","","","-1.0","infinite","2","","","","","","","","","",""
"persistent","","","77077","Biến hình","","","","","","-1.0","infinite","2","","","","","","","","","",""
"persistent","","","77078","Bất khả chiến bại","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77079","Chuyển sang trạng thái xám","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77080","Thoát khóa","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77088","Cảm nhận","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77089","Cảm nhận","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77092","Trường pháp thuật","","","","","","-1.0","infinite","1","1","buff","","0","","","","","",""
"persistent","","","77093","Ẩn","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77094","Tắt Phỗng","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77097","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77098","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77099","Ẩn","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77102","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77103","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77106","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77107","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77108","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77109","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","77110","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77111","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77112","Hiệu ứng đặc biệt","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77115","Tia laser hủy diệt - Cảm nhận","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77116","Tăng cường tia laser","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","77118","Miễn tử","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","79999","Thông thạo","","","","","","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","","","",""
"persistent","","","80001","Nhà sư","Nhà sư","","","","","-1.0","infinite","1","1","buff","","0","show=0","","","","","buff_yirong"
"persistent","","","80002","Chất liệu","Chất liệu","","","","","-1.0","infinite","1","1","buff","","0","show=0","","","","","buff_yirong"
"persistent","","","80003","Sát thủ","Sát thủ","","","","","-1.0","infinite","1","1","buff","","0","show=0","","","","","buff_yirong"
"persistent","","","80004","Diều","Diều","","","","","-1.0","infinite","1","1","buff","","0","show=0","","","","","buff_yirong"
"persistent","","","96022","Hiệu ứng đặc biệt di chuyển của Đạo Chủ","","","","","","-1.0","infinite","2","1","buff","","0","show=1","","","","",""
"persistent","","","96025","Khóa máu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","96026","Khóa máu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","96028","Miễn nhiễm Bụi hồng che mắt","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","96029","Miễn nhiễm điểm huyệt","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","96038","Ngọn lửa rực cháy","","","","","","-1.0","infinite","2","1","buff","","","","","","","",""
"persistent","","","98634","Ẩn thân","","","","","","-1.0","infinite","2","1","buff","","0","show=1","","","","",""
"persistent","","","98635","Ẩn thân","","","","","","-1.0","infinite","2","1","buff","","0","show=1","","","","",""
"persistent","","","98638","Thiên Lộc giai đoạn hai đánh dấu","","","","","","-1.0","infinite","2","1","buff","","0","show=1","","","","",""
"persistent","","","98698","Hồng Tuyến hỗ trợ chiến đấu buff Ẩn thân ban đầu","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","98701","Sống chết cùng nhau","Trong thời gian liên kết linh hồn, sát thương bản thân nhận giảm 30%, sát thương Y Đao nhận tăng 30%.","","","","","-1.0","infinite","1","1","buff","","","show=0","","1","1","","ss_buff_jianshang"
"persistent","","","98703","Yuan Kim Cương - Chuyên sâu Chân khí","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","98705","Buff miễn thương của NPC hỗ trợ chiến đấu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","98706","Quỷ Công Tử chuyển giai đoạn khóa máu","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","1","1","",""
"persistent","","","98708","Bóng ảo của NPC hỗ trợ chiến đấu","","","","","","-1.0","infinite","2","1","buff","","0","show=1","","","","",""
"persistent","","","98711","Buff đánh dấu mở đèn của Mò Vàng","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","98712","Lựu đạn khói một lần sử dụng","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","98713","Thuốc tán gió một lần sử dụng","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","98714","Thuốc tán linh mục một lần sử dụng","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","98715","Phân thân một lần sử dụng","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","98716","Thuốc nước nhìn đêm một lần sử dụng","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","98717","Bàn tay vàng một lần sử dụng","","","","","","-1.0","infinite","1","1","buff","","","show=1","","","","",""
"persistent","","","100000","Thế đánh","(测试专用)气血伤害提升10%，最多可叠加10层，永久生效。","","","","","-1.0","infinite","2","1","buff","","","show=0","","1","1","","buff_zengxiao.png"
"persistent","","","102510","Không có hiệu quả","Không có hiệu quả giác ngộ linh quang.","","","","","-1.0","infinite","2","1","buff","","0","","","","","","buff_zengxiao.png"
"persistent","","","103055","Khí dâng vô hạn","","","","","","-1.0","infinite","1","1","buff","","","","","","","",""
"persistent","","","103060","Tôi là Tha mạng","","","","","","-1.0","infinite","1","1","buff","","0","show=1","","","","",""
"persistent","","","103061","Khóa máu20","","","","","","-1.0","infinite","1","1","buff","","","show=1","","1","1","",""
"persistent","","","103063","Bất khả chiến bại","","","","","","-1.0","infinite","1","1","buff","","","show=1","","1","1","",""
"persistent","","","108005","Không Dấu Vết","","","","","","-1.0","infinite","","","","","","","","","","",""
"persistent","","","108006","Không Dấu Vết","","","","","","-1.0","infinite","","","","","","","","","","",""
"persistent","","","108007","Không Dấu Vết","","","","","","-1.0","infinite","","","","","","","","","","",""
"persistent","","","108013","Học lén từ gấu","","","","","","-1.0","infinite","","","","","","","","1","","",""
"persistent","","","109007","Kẻ cứng đầu Đại pháp chống chịu","Thời gian duy trì của hộ thuẫn do bản thân phóng thích và các hiệu ứng đi kèm được kéo dài thêm #H4#E giây.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_xf_bd_4_20.png"
